Máximo,Média Absoluta,Pico-a-pico,Assimetria da Energia,Kurtose da Energia,Desvio Padrão,RMS
0.4239822410305371,0.1030375620759549,0.8596656665467594,4.897325901078672,67.71182071450023,0.1288280051025977,0.1288280051025977
0.4239970465772029,0.1030407137184688,0.859694289910713,4.897472028573549,67.71380386323843,0.1288319438001328,0.1288319438001328
0.4240397576085699,0.1030499257043691,0.8597767688512578,4.897895912232583,67.71942842465879,0.1288434598374908,0.1288434598374908
0.4241242501848692,0.1030682775142325,0.8599398439446857,4.898703158577339,67.72970976056851,0.1288663971688623,0.1288663971688623
0.4242623826692266,0.1030985725769285,0.860209099892084,4.8999868535217495,67.74543577741314,0.12890425436012,0.12890425436012
0.4244680917519858,0.1031437623085351,0.8606117922747184,4.901875975015824,67.7682666268448,0.1289607004893646,0.1289607004893646
0.4247400694122026,0.1032031429661111,0.8611454964897,4.904404570918049,67.79962661199144,0.1290348324729589,0.1290348324729589
0.4250796147166583,0.1032773295908454,0.8618126580473788,4.907720607636647,67.8453177500424,0.1291273454332238,0.1291273454332238
0.4254849682477964,0.1033658656499838,0.8626114363078623,4.911750489440817,67.90359069460858,0.129237705845304,0.129237705845304
0.4259581880205026,0.1034689240051414,0.8635475517626354,4.916547826181873,67.97677917898648,0.1293661369238652,0.1293661369238652
0.4264989090409099,0.1035865133868831,0.8646194501273062,4.922223738377539,68.06960860165195,0.1295126497857776,0.1295126497857776
0.4271041246127263,0.1037186038701817,0.8658235564710667,4.928796269568689,68.18281212509378,0.1296772003412173,0.1296772003412173
0.4277718955845096,0.103865012711129,0.8671594481451771,4.936222464374766,68.31536235823722,0.1298595596792847,0.1298595596792847
0.4284995295430076,0.1040252623314615,0.8686232334496367,4.944516641719906,68.46766311241115,0.1300591240411867,0.1300591240411867
0.4292853983505134,0.1041990574085239,0.8702109162363557,4.9536884805481565,68.64005803154593,0.130275516863419,0.130275516863419
0.4301250602035117,0.1043858143392375,0.8719150218226448,4.963701458832415,68.83172634927207,0.1305080195761011,0.1305080195761011
0.4310197099377587,0.1045857916294245,0.8737368632054779,4.9744754870630095,69.0401461133048,0.1307569332816566,0.1307569332816566
0.4319659454771862,0.1047976630389404,0.8756667920224932,4.985822462859732,69.25868257758546,0.1310206078350721,0.1310206078350721
0.4329652974775681,0.1050221208083634,0.8777086548940213,4.9979508012893445,69.4953369137343,0.1312999018071516,0.1312999018071516
0.4340133920760853,0.1052584268019556,0.8798542899606245,5.010726371233111,69.74581167364519,0.1315938820718468,0.1315938820718468
0.435106935089964,0.1055059040776367,0.8820958866072817,5.023977333164615,70.00404247320355,0.1319016756170523,0.1319016756170523
0.4362462735649443,0.1057641870384161,0.8844335385067507,5.037671757791017,70.26919458839096,0.1322228144481811,0.1322228144481811
0.4374314824375126,0.1060329217282124,0.8868639264412785,5.051805492843605,70.54130326740523,0.132556841918999,0.132556841918999
0.4386603756693446,0.1063118042106406,0.8893833380665351,5.066378564404025,70.8208552285142,0.1329033626241874,0.1329033626241874
0.4399321820026643,0.1066008983712994,0.8919900366584907,5.0814209158530375,71.1085537133534,0.1332624292430768,0.1332624292430768
